date,temperature,humidity,luminosity
2019-11-27 16:43:45.810,24.3,30.9,103
2019-11-27 16:43:43.533,24.3,30.9,89
2019-11-27 16:43:41.264,24.3,30.9,103
2019-11-27 16:43:38.986,24.3,30.9,112
2019-11-27 16:43:36.714,24.3,31.0,109
2019-11-27 16:43:34.441,24.3,31.0,108
2019-11-27 16:43:32.167,24.3,31.0,112
2019-11-27 16:43:29.890,24.3,31.0,112
2019-11-27 16:43:27.617,24.3,30.9,113
2019-11-27 16:43:25.343,24.3,30.9,114
2019-11-27 16:43:23.070,24.3,30.9,114
2019-11-27 16:43:20.793,24.3,30.8,97
2019-11-27 16:43:18.519,24.4,30.8,102
2019-11-27 16:43:16.246,24.3,30.8,96
2019-11-27 16:43:13.973,24.3,30.9,111
2019-11-27 16:43:11.700,24.3,30.9,104
2019-11-27 16:43:09.426,24.3,30.9,109
2019-11-27 16:43:07.150,24.3,30.9,91
